folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,proagro,mesproc,progan,mesprogan,nvo_apoyo,nvo_prog1,nvo_act1,nvo_cant1,nvo_prog2,nvo_act2,nvo_cant2,nvo_prog3,nvo_act3,nvo_cant3,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
2066807813,1,02,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,10000,2000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,273,14653,0,8800,67.13,3603.19,0,2163.93,1504.91,0
2066807815,1,01,2,4,1,,2,,,,,,,,,6,2,2,0,2,0,2,0, , ,0, , , ,20000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,3600,0,0,0,885.24,0,885.24
2066807815,1,02,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , , ,12000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,4575,0,0,0,1124.99,0,1124.26
2066807817,1,01,1,4,1,,2,,,,,,,,,5,0, , , , , , , , , , , , ,15750,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2105,7895,0,2200,517.62,1941.39,0,540.98,1918.03,0
2066807818,1,01,2,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,800,1200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2800,0,100,0,688.52,0,24.59,663.93,0
2066808202,1,01,1,4,1,,2,,,,,,,,,6,4,4,0,4,4,0,0, , ,0, , ,4000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,6010,0,6200,0,1485.98,0,1532.96,0,44.5
2066808206,1,01,2,4,1,,2,,,,,,,,,6,14,14,0,14,14,0,0, , ,0, , ,2100, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,9500,11700,0,12900,2348.9,2892.85,0,3189.56,2050.21,0
2066808407,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,140000,40000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,11500,0,0,5115,2812.49,0,0,1250.95,1561.3,0
2066808409,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,8000,11840,0,13130,1956.52,2895.65,0,3211.14,1640.54,0
2066808409,1,01,1,5,1,1,2,,,,,,,,,6,1,1,0,1,1,0,0, , ,0, , ,100500,17000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,6330,0,11000,0,1548.09,0,2690.21,0,1141.63
2066808410,1,01,1,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,1,2011,4,8000, , , , , , ,2,4,0,18675,0,6970,0,4567.25,0,1704.61,2861.41,0
2066808410,1,02,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,9000,1500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,5920,0,1220,0,1447.82,0,298.36,1147.49,0
2066808412,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3500,6860,0,7480,855.97,1677.71,0,1829.34,704.34,0
2066808412,1,02,2,5,1,1,2,,,,,,,,,2,3,1,2,0, , ,3,1,2,0, , ,10800,7000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,5860,4584,0,10340,1433.15,1121.08,0,2528.8,23.47,0
2066808713,1,01,2,4,1,,2,,,,,,,,,7,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,10040,0,2380,0,2468.85,0,585.24,1882.62,0
2066808713,1,02,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,32000,4000,0,18000,7868.85,983.6,0,4426.22,4426.22,0
2066808919,1,02,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0, , ,0, , ,5150,1000,1, , , , , , , ,5000, ,, ,,1,2011,4,3000, , , , , , ,2,4,3000,6100,0,4000,733.69,1491.84,0,978.26,1247.28,0
2066808919,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1250,500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1500,0,1450,0,366.84,0,354.61,11.73,0
2066808921,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,4000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,3600,0,1700,0,880.43,0,415.76,463.69,0
2066808921,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,72000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,51000,0,0,4000,12472.82,0,0,978.26,11492.6,0
2066808922,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,1000, ,2, , , , , , , , ,6000,04, ,,1,2011,4,3600, , , , , , ,2,4,10000,5900,0,11300,2445.65,1442.93,0,2763.58,1124.02,0
2066808922,1,01,1,5,1,1,2,,,,,,,,,6,1,1,0,0, , ,1,0,1,0, , ,168600, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,80800,3700,0,7300,19760.86,904.89,0,1785.32,18879.45,0
2066809202,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,5000,2, , , , , , , , ,6000,02, ,,2, , , , , , , , , ,2,4,12500,23000,0,1000,3090.65,5686.81,0,247.25,8530.21,0
2066809202,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,84500,7500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,10400,3900,0,2900,2571.42,964.28,0,717.03,2818.68,0
2066809203,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,9000,2, , , , , , , , ,8000,11, ,,2, , , , , , , , , ,2,4,900,18500,0,1700,222.52,4574.17,0,420.32,4376.37,0
2066809507,1,01,1,4,1,,2,,,,,,,,,6,8,7,1,7,7,0,1,0,1,0, , , ,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,8680,5927,0,11750,2122.82,1449.53,0,2873.64,698.47,0
2066809507,1,03,1,5,1,1,2,,,,,,,,,6,2,0,2,0, , ,2,0,2,0, , ,10250,1100,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,13214,5300,0,4380,3231.68,1296.19,0,1071.19,3454.23,0
2066809509,1,01,1,4,1,,2,,,,,,,,,6,7,5,2,5,5,0,2,0,2,0, , , ,20000,2, , , , , , , , ,6000,04, ,,1,2011,4,6000, , , , , , ,2,4,4930,34822,0,16050,1205.7,8516.24,0,3925.27,5796.19,0
2066809509,1,02,1,5,1,1,2,,,,,,,,,1,1,0,1,0, , ,1,0,1,0, , ,1400,1560,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,3490,0,4000,0,853.53,0,978.26,0,123.26
2066809510,1,01,1,4,1,,2,,,,,,,,,6,5,3,2,2,1,1,3,2,1,0, , , ,50000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,8250,14495,720,15230,2017.66,3544.97,176.08,3724.72,2013.26,0
2066809510,1,02,1,5,1,1,2,,,,,,,,,6,2,2,0,0, , ,2,2,0,0, , , ,4185,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,6440,3228,0,3175,1574.99,789.45,0,776.49,1587.71,0
2066809510,1,04,1,4,1,,2,,,,,,,,,6,5,5,0,5,5,0,0, , ,0, , , ,20000,2, , , , , , , , , ,, ,,1,2001,4,72000, , , , , , ,2,4,0,441,0,10150,0,107.85,0,2482.33,0,2374.23
2066809714,1,01,1,4,1,,2,,,,,,,,,2,1,0,1,0, , ,1,0,1,0, , ,3500,4000,2, , , , , , , , ,6000,03, ,,2, , , , , , , , , ,2,4,26000,36045,0,4800,6393.44,8863.52,0,1180.32,14075.4,0
2066809714,1,01,1,5,1,1,2,,,,,,,,,1,1,0,1,0, , ,1,0,1,0, , ,12000,500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2000,1510,0,0,491.8,371.31,0,0,861.63,0
2066809715,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,6000,4000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1000,20400,0,2850,245.9,5016.39,0,700.81,4559.01,0
2066809920,1,03,1,4,1,,2,,,,,,,,,7,3,2,1,2,2,0,1,0,1,0, , , ,6000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,8675,0,4800,0,2121.6,0,1173.91,944.99,0
2066809920,1,03,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,10410,3270,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3240,6660,0,350,792.39,1628.8,0,85.59,2333.15,0
2066809924,1,01,2,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0, , ,0, , , ,6000,2, , , , , , , , ,6000,06, ,,1,2001,4,72000,2011,4,6000, , , ,2,4,3200,16240,0,6600,782.6,3971.73,0,1614.13,3140.21,0
2066810019,1,01,1,5,1,1,2,,,,,,,,,6,1,1,0,0, , ,0, , ,1,1,0,16250, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1125,0,5410,0,275.13,0,1323.09,0,1047.71
2066810021,1,01,1,4,1,,2,,,,,,,,,6,4,3,1,0, , ,4,3,1,0, , ,350, ,2, , , , , , , , , ,, ,,1,2001,4,72000,2011,4,4200, , , ,2,4,0,10003,0,0,0,2446.38,0,0,2444.67,0
2066810021,1,01,1,5,1,2,2,,,,,,,,,2,4,3,1,0, , ,4,3,1,0, , ,2950, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,500,0,2385,0,122.28,0,583.28,0,460.76
2066810023,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,3500,270,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,300,1780,0,2330,73.36,435.32,0,569.83,0,58.69
2066810023,1,02,2,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,2000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,100,0,0,0,24.45,0,23.47
2066810024,1,01,1,4,1,,2,,,,,,,,,6,2,1,1,0, , ,2,1,1,0, , , ,20000,2, , , , , , , , ,6000,03, ,,1,2011,4,4800, , , , , , ,2,4,600,6223,0,285,146.73,1521.92,0,69.7,1596.52,0
2066810024,1,01,1,5,1,1,2,,,,,,,,,6,2,1,1,0, , ,2,1,1,0, , ,16600, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1860,0,1600,0,454.89,0,391.3,61.63,0
2066810401,1,01,1,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,80,8500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,3425,0,2400,0,837.63,0,586.95,249.45,0
2066810401,1,01,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,1800,6800,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1550,0,900,0,379.07,0,220.1,158.47,0
2066810402,1,01,1,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,1850,15000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,7385,0,1700,0,1806.11,0,415.76,1388.15,0
2066810402,1,01,1,5,1,2,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,800,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,300,0,0,0,73.36,0,73.36
2066810403,1,01,1,4,1,,2,,,,,,,,,6,3,2,1,2,2,0,1,0,1,0, , ,2700,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2350,7860,0,7280,574.72,1922.28,0,1780.43,716.08,0
2066810403,1,01,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,2700,320,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2550,0,685,0,623.64,0,167.52,454.89,0
2066810404,1,01,2,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,932,8000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,5110,0,4500,0,1249.72,0,1100.54,146.73,0
2066810404,1,01,2,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,8200,500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,400,2650,0,450,97.82,648.09,0,110.05,633.91,0
2066810405,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,1510,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,5280,0,1500,0,1291.3,0,366.84,924.45,0
2066810406,1,02,2,4,1,,2,,,,,,,,,6,4,4,0,2,2,0,2,2,0,0, , , ,25000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2500,9270,0,2400,611.41,2267.11,0,586.95,2289.13,0
2066810406,1,02,2,5,1,1,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,16200,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,900,1400,0,800,220.1,342.39,0,195.65,366.84,0
2066810607,1,01,1,4,1,,2,,,,,,,,,6,3,2,1,0, , ,3,2,1,0, , , ,1500,2, , , , , , , , ,6000,02, ,,1,2011,4,7200, , , , , , ,2,4,0,3870,0,1000,0,951.63,0,245.9,705.24,0
2066810607,1,01,1,5,1,1,2,,,,,,,,,6,3,2,1,0, , ,3,2,1,0, , ,4050,360,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,6330,0,920,0,1556.55,0,226.22,1327.86,0
2066810608,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0, , ,0, , ,1190,10000,2, , , , , , , , ,6000,01, ,,2, , , , , , , , , ,2,4,8400,29900,250,19700,2065.57,7352.45,61.47,4844.26,4632.78,0
2066810608,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,8400,600,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,10400,7330,0,3500,2557.37,1802.45,0,860.65,3496.72,0
2066810612,1,02,1,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,9215,5000,1, , , , , , , ,10000, ,, ,,2, , , , , , , , , ,2,4,4200,9785,0,15300,1032.78,2406.14,0,3762.29,0,321.63
2066810612,1,02,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,7740, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,4740,0,1000,0,1165.57,0,245.9,917.7,0
2066810814,1,02,1,4,1,,2,,,,,,,,,1,2,2,0,1,1,0,0, , ,1,1,0,450,6500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1350,2500,0,26600,331.96,614.75,0,6540.98,0,5591.8
2066810814,1,02,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , ,14000,1550,2, , , , , , , , , ,, ,,1,2001,5,72000, , , , , , ,2,4,6750,6400,0,6500,1659.83,1573.77,0,1598.36,1634.75,0
2066810818,1,01,1,4,1,,2,,,,,,,,,7,6,1,5,0, , ,6,1,5,0, , , ,40000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,7980,0,3750,0,1962.29,0,922.13,1038.68,0
2066810818,1,02,1,4,1,,2,,,,,,,,,1,6,2,4,0, , ,6,2,4,0, , , ,27000,2, , , , , , , , , ,, ,,1,2001,4,72000, , , , , , ,2,4,0,0,0,51621,0,0,0,12693.68,0,12691.47
2066810818,1,02,1,5,1,2,2,,,,,,,,,1,2,2,0,0, , ,2,2,0,0, , ,10800,3900,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,7500,0,0,9416,1844.26,0,0,2315.4,0,469.18
2066811302,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,5000,2, , , , , , , , ,6000,04, ,,1,2011,4,5000, , , , , , ,2,4,4300,2800,0,3000,1051.63,684.78,0,733.69,1000.76,0
2066811304,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,5100,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,300,0,0,50,73.36,0,0,12.22,58.69,0
2066811304,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , , ,1400,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,1,0,0,0,0.24,0,0
2066811509,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,1000,2, , , , , , , , ,6000,11, ,,1,2011,4,3500, , , , , , ,2,4,600,6890,0,200,146.73,1685.05,0,48.91,1781.41,0
2066811509,1,02,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,28800, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,2,3900,4064,750,0,953.8,993.91,183.42,0,2130.65,0
2066811511,1,02,1,4,1,,2,,,,,,,,,6,5,2,3,0, , ,1,0,1,4,2,2, ,4000,2, , , , , , , , ,6000,05, ,,1,2011,4,6000, , , , , , ,2,4,325,4205,0,850,79.48,1028.39,0,207.88,898.04,0
2066811511,1,02,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , , ,7000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
2066811713,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,2250,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,110,0,300,0,27.04,0,73.77,0,44.26
2066811714,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0, , ,0, , , ,67000,2, , , , , , , , ,8800,02, ,,2, , , , , , , , , ,2,4,47500,64590,0,50000,11680.32,15882.78,0,12295.08,15267.54,0
2066811714,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,3850,1420,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,800,0,200,0,196.72,0,49.18,147.54,0
2066811714,1,03,1,4,1,,2,,,,,,,,,6,2,1,1,0, , ,2,1,1,0, , , ,8000,2, , , , , , , , ,8400,02, ,,2, , , , , , , , , ,2,4,0,6900,0,1000,0,1696.72,0,245.9,1448.85,0
2066811714,1,03,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,4000,400,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2140,0,50,0,526.22,0,12.29,513.44,0
2066811717,1,01,1,5,1,1,2,,,,,,,,,7,0, , , , , , , , , , , ,1000,500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,10880,0,710,0,2675.4,0,174.59,2499.34,0
2066811718,1,03,2,4,1,,2,,,,,,,,,6,2,1,1,0, , ,2,1,1,0, , , ,11500,2, , , , , , , , , ,, ,,1,2001,4,74400, , , , , , ,2,4,0,4940,0,1050,0,1214.75,0,258.19,956.06,0
2066811718,1,03,2,5,1,1,2,,,,,,,,,6,2,1,1,0, , ,2,1,1,0, , ,5600,80,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,15931,0,1100,0,3917.45,0,270.49,3644.26,0
2066811919,1,02,2,5,1,1,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,360, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,540,4140,0,4720,132.06,1012.49,0,1154.34,0,8.8
2066811920,1,01,2,4,1,,2,,,,,,,,,1,1,0,1,0, , ,1,0,1,0, , , ,4000,2, , , , , , , , ,6000,04, ,,1,2011,4,5000, , , , , , ,2,4,300,5935,0,3000,73.36,1451.49,0,733.69,789.45,0
2066811920,1,02,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , ,13000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,13000,3500,0,0,3179.34,855.97,0,0,4035.32,0
2066811921,1,02,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,600,500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,36,0,700,0,8.8,0,171.19,0,161.41
2066811923,1,01,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,1950, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,5196,0,2400,0,1270.76,0,586.95,683.8,0
2066811924,1,01,1,4,1,,2,,,,,,,,,1,2,1,1,1,1,0,1,0,1,0, , , ,12000,2, , , , , , , , ,6000,03, ,,1,2001,4,74400,2011,4,5000, , , ,2,4,33000,8034,2000,53560,8070.65,1964.83,489.13,13098.91,0,2573.8
2066811924,1,01,1,5,1,2,2,,,,,,,,,1,1,1,0,1,1,0,0, , ,0, , ,17000,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,6000,3000,0,11320,1467.39,733.69,0,2768.47,0,566.41
2066812201,1,02,1,4,1,,2,,,,,,,,,6,4,4,0,4,4,0,0, , ,0, , , , ,2, , , , , , , , , ,, ,,1,2011,4,3000, , , , , , ,2,4,0,12500,0,9200,0,3090.65,0,2274.72,815.93,0
2066812201,1,02,1,5,1,2,2,,,,,,,,,6,4,4,0,4,4,0,0, , ,0, , ,138000,225000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,58000,0,0,21370,14340.65,0,0,5283.79,9055.38,0
2066812203,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0, , ,0, , , ,15000,2, , , , , , , , ,10000,04, ,,2, , , , , , , , , ,2,4,3600,11820,0,18300,890.1,2922.52,0,4524.72,0,712.08
2066812203,1,01,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , ,100000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,62000,0,0,12335,15329.67,0,0,3049.86,12277.58,0
2066812203,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,2600,500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,9325,11125,380,13000,2305.63,2750.68,93.95,3214.28,1934.5,0
2066812204,1,01,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,3800,5200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,200,6405,0,3300,49.45,1583.65,0,815.93,815.93,0
2066812205,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,5000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,5230,18988,0,3600,1293.13,4694.83,0,890.1,5097.36,0
2066812205,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,200, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,190,770,0,200,46.97,190.38,0,49.45,186.92,0
2066812206,1,01,1,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,5350,2, , , , , , , , ,6000,02, ,,1,2011,4,3000, , , , , , ,2,4,24820,13180,0,5850,6136.81,3258.79,0,1446.42,7948.68,0
2066812206,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,154000,16000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,4170,0,0,0,1031.04,0,1029.56
2066812407,1,01,1,4,1,,2,,,,,,,,,7,0, , , , , , , , , , , , ,50000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,2000,0,0,0,489.13,0,487.17
2066812408,1,01,1,4,1,,2,,,,,,,,,2,3,2,1,1,1,0,2,1,1,0, , , ,25000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,169500,1500,0,15100,41453.8,366.84,0,3692.93,38125.76,0
2066812410,1,01,1,4,1,,2,,,,,,,,,7,2,2,0,1,1,0,1,1,0,0, , , ,3000,2, , , , , , , , ,6000,03, ,,2, , , , , , , , , ,2,4,2160,15850,0,3300,528.26,3876.35,0,807.06,3595.1,0
2066812410,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,24500,10500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2000,0,0,0,489.13,0,0,0,487.17,0
2066812411,1,01,2,4,1,,2,,,,,,,,,7,0, , , , , , , , , , , , ,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,8820,100,480,0,2157.06,24.45,117.39,2063.15,0
2066812411,1,02,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,6600,600,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3000,0,0,7200,733.69,0,0,1760.86,0,1027.17
2066812412,1,02,1,5,1,2,2,,,,,,,,,6,1,1,0,1,1,0,0, , ,0, , ,24000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,8000,0,0,6600,1956.52,0,0,1614.13,340.43,0
2066812614,1,01,1,4,1,,2,,,,,,,,,6,4,4,0,0, , ,0, , ,4,4,0, ,20000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1630,11485,0,8500,400.81,2824.18,0,2090.16,1133.11,0
2066812615,1,01,1,4,1,,2,,,,,,,,,1,5,5,0,5,5,0,0, , ,0, , , ,1000,2, , , , , , , , ,6000,03, ,,1,2011,1,2400, , , , , , ,2,4,1500,11470,0,9350,368.85,2820.49,0,2299.18,888.19,0
2066812615,1,02,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,9350,160,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3100,2200,0,1670,762.29,540.98,0,410.65,891.14,0
2066812616,1,01,1,4,1,,2,,,,,,,,,1,3,3,0,3,3,0,0, , ,0, , , , ,2, , , , , , , , ,6000,03, ,,1,2011,4,12000, , , , , , ,2,4,0,0,0,5200,0,0,0,1278.68,0,1277.7
2066812616,1,01,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,38550,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,28150,17540,1250,11660,6922.13,4313.11,307.37,2867.21,8675.4,0
2066812618,1,01,1,4,1,,2,,,,,,,,,1,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,6000,13550,0,5400,1475.4,3331.96,0,1327.86,3479.01,0
2066812618,1,01,1,5,1,2,2,,,,,,,,,1,0, , , , , , , , , , , ,70000,1500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3000,0,0,900,737.7,0,0,221.31,516.39,0
2066812819,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,2000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1885,0,1210,0,463.52,0,297.54,165.24,0
2066812820,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,0, , ,2,2,0,0, , , ,6000,2, , , , , , , , ,6400,04, ,,2, , , , , , , , , ,2,4,0,4260,0,7210,0,1047.54,0,1772.95,0,722.95
2066812820,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,5300,500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,5515,0,860,0,1356.14,0,211.47,1141.96,0
