folioviv,foliohog,numren,id_trabajo,tipoact,clave,gasto
0702448201,2,02,1,5,C10,160
0702448201,2,01,1,4,B01,660
0702448201,2,01,1,4,B00,8879
0702448201,1,02,1,5,C10,160
0702448201,1,02,1,5,C08,1180
0702448201,1,02,1,5,C00,1340
0702448201,1,01,1,4,B15,1133
0702448201,1,01,1,4,B11,1260
0702448201,1,01,1,4,B10,1920
0702448201,1,01,1,4,B07,2000
0702448201,1,01,1,4,B03,1000
0702448201,1,01,1,4,B02,1500
0702448201,2,01,1,4,B03,900
0702448201,1,01,1,4,B00,9473
0702448201,1,01,1,4,B01,660
0702448202,1,02,1,5,C10,180
0702448202,1,02,1,5,C08,1100
0702448202,1,02,1,5,C00,1280
0702448202,1,01,1,4,B11,240
0702448202,1,01,1,4,B10,1000
0702448202,1,01,1,4,B07,500
0702448202,1,01,1,4,B00,1740
0702448203,1,01,1,4,B10,200
0702448203,1,01,1,4,B11,300
0702448203,1,01,1,4,B07,29
0702448203,1,01,1,4,B00,529
0702448205,1,01,1,4,B07,3000
0702448205,1,01,1,4,B03,500
0702448205,1,01,1,4,B02,180
0702448205,1,01,1,4,B00,4680
0702448205,1,01,1,4,B11,1000
0702448205,1,01,1,5,C00,1280
0702448205,1,01,1,5,C07,560
0702448205,1,01,1,5,C08,720
0702448408,1,01,1,4,B07,850
0702448408,1,01,1,4,B10,2800
0702448408,1,01,1,4,B11,1750
0702448408,1,01,1,5,C00,4200
0702448408,1,01,1,5,C08,3000
0702448408,1,01,1,5,C10,1200
0702448408,1,01,1,4,B00,5400
0702448410,1,02,1,5,C10,500
0702448410,1,01,1,4,B07,500
0702448410,1,01,1,4,B10,1600
0702448410,1,01,1,4,B00,2900
0702448410,1,02,1,5,C08,1500
0702448410,1,01,1,4,B11,800
0702448410,1,02,1,5,C00,2000
0702448919,1,01,2,4,B11,80
0702448919,1,01,2,4,B00,580
0702448919,1,01,2,4,B10,500
0702448919,1,01,2,5,C00,380
0702448919,1,01,2,5,C08,300
0702448919,1,01,2,5,C10,80
0702448920,1,02,2,5,C00,1300
0702448920,1,02,2,5,C08,1200
0702448920,1,02,2,5,C10,100
0702448921,1,01,2,5,C10,370
0702448921,1,01,2,5,C00,2370
0702448921,1,01,2,5,C08,2000
0702448922,1,02,1,5,C08,1200
0702448922,1,02,1,5,C00,1200
0702449022,1,02,1,5,C10,1600
0702449022,1,02,1,5,C08,3100
0702449022,1,02,1,5,C00,4700
0702449022,1,01,1,5,C13,38400
0702449022,1,01,1,5,C10,2400
0702449022,1,01,1,5,C08,10000
0702449022,1,01,1,5,C06,12000
0702449022,1,01,1,5,C04,8000
0702449022,1,01,1,5,C00,70800
0702449022,1,01,1,4,B00,1950
0702449022,1,01,1,4,B10,1050
0702449022,1,01,1,4,B11,900
0702449303,1,01,2,5,C08,1875
0702449303,1,01,2,5,C00,1965
0702449303,1,01,2,5,C07,90
0702449511,1,01,2,5,C00,110800
0702449511,1,01,2,5,C08,21000
0702449511,1,01,2,5,C19,1200
0702449511,1,01,2,5,C15,1000
0702449511,1,01,2,5,C13,81600
0702449511,1,01,2,5,C10,6000
0702450206,1,01,2,4,B00,650
0702450206,1,01,2,4,B07,200
0702450206,1,01,2,4,B10,450
0702450613,1,01,1,4,B00,6800
0702450613,1,01,1,4,B03,1000
0702450613,1,01,1,5,C08,400
0702450613,1,01,1,4,B06,400
0702450613,1,01,1,4,B21,400
0702450613,1,01,1,5,C00,400
0702450613,1,01,1,4,B15,5000
0702450614,1,01,1,4,B03,700
0702450614,1,01,1,4,B00,2500
0702450614,1,01,1,4,B21,300
0702450614,1,01,1,4,B07,1500
0702450821,1,02,1,5,C00,4800
0702450821,1,02,1,5,C08,4800
0702450822,1,02,1,5,C08,1282
0702450822,1,01,1,4,B15,4800
0702450822,1,02,1,5,C00,1282
0702450822,1,01,1,4,B00,4800
0702450824,1,01,2,4,B00,350
0702450824,1,01,2,4,B07,350
0702452601,1,01,1,5,C00,2090
0702452601,1,01,1,5,C07,800
0702452601,1,01,1,5,C08,1200
0702452601,1,01,1,5,C10,90
0702452605,1,01,2,4,B15,24000
0702452605,1,01,2,4,B11,2000
0702452605,1,01,2,4,B00,26000
0702453802,1,02,2,4,B07,200
0702453802,1,02,2,4,B00,200
0702453803,1,02,1,4,B00,5000
0702453803,1,02,1,4,B07,5000
0702453805,1,01,2,4,B15,26000
0702453805,1,01,2,4,B10,2100
0702453805,1,01,2,4,B03,2000
0702453805,1,01,2,4,B00,31350
0702453805,1,01,2,4,B11,1250
0702453806,1,01,2,4,B11,500
0702453806,1,01,2,4,B07,3000
0702453806,1,01,2,4,B00,3500
0702454601,1,02,2,5,C08,2000
0702454601,1,02,2,5,C10,500
0702454601,1,02,2,5,C00,2500
0702454604,1,02,1,5,C10,400
0702454604,1,02,1,5,C00,1400
0702454604,1,02,1,5,C08,1000
0702454605,1,02,1,5,C00,1500
0702454605,1,02,1,5,C08,1000
0702454605,1,02,1,5,C10,500
0702456717,1,01,1,5,C08,500
0702456717,1,01,1,5,C07,300
0702456717,1,01,1,5,C00,800
0702458904,1,02,2,5,C08,2300
0702458904,1,02,2,5,C00,2300
0702458905,1,02,2,5,C08,1420
0702458905,1,02,2,5,C10,70
0702458905,1,02,2,5,C00,1490
0702459206,1,02,2,5,C10,100
0702459206,1,02,2,5,C08,800
0702459206,1,02,2,5,C00,900
0702465502,1,01,2,4,B10,800
0702465502,1,01,2,4,B11,200
0702465502,1,01,2,4,B00,1000
0702465502,1,02,1,5,C10,200
0702465502,1,02,1,5,C08,600
0702465502,1,02,1,5,C00,800
0702465503,1,01,1,4,B11,1000
0702465503,1,01,1,4,B10,5000
0702465503,1,01,1,4,B07,3000
0702465503,1,01,1,4,B00,9400
0702465503,1,01,1,4,B03,400
0702465504,1,02,1,5,C01,500
0702465504,1,02,1,5,C08,50
0702465504,1,02,1,5,C00,550
0702465505,1,01,1,4,B00,470
0702465505,1,01,1,4,B11,470
0702465505,1,03,2,5,C00,300
0702465505,1,03,2,5,C08,300
0702465506,1,01,2,4,B00,270
0702465506,1,01,2,5,C01,200
0702465506,1,01,2,5,C00,380
0702465506,1,01,2,5,C08,180
0702465506,1,01,2,4,B11,200
0702465506,1,01,2,4,B07,70
0702466602,1,02,1,5,C00,2070
0702466602,1,02,1,5,C07,150
0702466602,1,02,1,5,C08,1920
0702473610,1,01,2,5,C08,1040
0702473610,1,01,2,5,C19,430
0702473610,1,01,2,5,C10,110
0702473610,1,01,2,5,C02,290
0702473610,1,01,2,5,C00,1870
0702474201,1,01,1,4,B02,2000
0702474201,1,01,1,4,B09,2000
0702474201,1,01,1,4,B11,1500
0702474201,1,01,1,4,B00,5500
0702474202,1,04,1,4,B00,1700
0702474202,1,04,1,4,B07,300
0702474202,1,04,1,4,B03,500
0702474202,1,04,1,4,B09,500
0702474202,1,04,1,4,B11,400
0702474205,1,01,1,4,B08,2000
0702474205,1,01,1,4,B11,5000
0702474205,1,01,1,4,B06,3000
0702474205,1,01,1,4,B00,16000
0702474205,1,01,1,4,B02,6000
0702474407,1,01,1,4,B00,3300
0702474407,1,01,1,4,B10,2100
0702474407,1,01,1,4,B11,1200
0702474408,1,02,1,5,C00,95
0702474408,1,02,1,5,C08,70
0702474408,1,02,1,5,C10,25
0702474408,1,01,1,4,B00,3500
0702474408,1,01,1,4,B02,750
0702474408,1,01,1,4,B10,1750
0702474408,1,01,1,4,B11,1000
0702474410,1,01,1,4,B10,6000
0702474410,1,01,1,4,B07,150
0702474410,1,01,1,4,B02,2000
0702474410,1,01,1,4,B00,8700
0702474410,1,02,1,5,C10,60
0702474410,1,01,1,4,B11,550
0702474410,1,02,1,5,C00,360
0702474410,1,02,1,5,C08,300
0702474411,1,01,1,4,B11,2500
0702474411,1,01,1,4,B15,2000
0702474411,1,01,1,4,B10,5000
0702474411,1,01,1,4,B06,500
0702474411,1,01,1,4,B02,1500
0702474411,1,01,1,4,B00,11500
0702474412,1,01,1,4,B00,1750
0702474412,1,01,1,4,B02,250
0702474412,1,01,1,4,B07,300
0702474412,1,01,1,4,B10,700
0702474412,1,01,1,4,B11,500
0702474613,1,01,2,4,B00,760
0702474613,1,01,2,4,B11,560
0702474613,1,01,2,4,B02,200
0702474614,1,01,1,5,C07,2000
0702474614,1,01,1,5,C00,14000
0702474614,1,01,1,5,C08,12000
0702474614,1,01,1,4,B11,2400
0702474614,1,01,1,4,B02,3400
0702474614,1,01,1,4,B00,5800
0702474616,1,01,2,4,B00,600
0702474616,1,01,2,4,B11,300
0702474616,1,01,2,4,B02,300
0702474617,1,01,1,5,C10,1500
0702474617,1,01,1,5,C00,1500
0702474617,1,01,1,4,B11,4800
0702474617,1,01,1,4,B00,10800
0702474617,1,01,1,4,B06,6000
0702474618,1,01,2,4,B00,1200
0702474618,1,01,2,4,B11,1200
0702474618,1,02,1,5,C00,1500
0702474618,1,02,1,5,C08,1500
0702474919,1,01,1,4,B00,14200
0702474919,1,01,1,4,B01,5000
0702474919,1,01,1,4,B06,3000
0702474919,1,01,1,4,B07,1000
0702474919,1,01,1,4,B10,2000
0702474919,1,01,1,4,B15,2000
0702474919,1,01,1,4,B11,1200
0702474920,1,01,1,4,B00,600
0702474920,1,01,1,4,B11,600
0702474921,1,02,1,5,C00,6000
0702474921,1,01,1,4,B15,5000
0702474921,1,01,1,4,B11,4000
0702474921,1,01,1,4,B06,3000
0702474921,1,01,1,4,B02,4700
0702474921,1,01,1,4,B00,16700
0702474921,1,02,1,5,C10,6000
0702474922,1,01,2,4,B10,350
0702474922,1,01,2,4,B21,30
0702474922,1,01,2,4,B11,500
0702474922,1,01,2,4,B03,600
0702474922,1,01,2,4,B00,1480
0702474923,1,01,1,4,B00,10500
0702474923,1,01,1,4,B11,1500
0702474923,1,01,1,4,B10,4000
0702474923,1,01,1,4,B03,1000
0702474923,1,01,1,4,B02,4000
0702474924,1,01,1,4,B07,150
0702474924,1,01,1,4,B06,3600
0702474924,1,02,1,5,C10,320
0702474924,1,02,1,5,C08,1000
0702474924,1,02,1,5,C07,300
0702474924,1,01,1,4,B10,1800
0702474924,1,01,1,4,B00,7650
0702474924,1,01,1,4,B02,700
0702474924,1,02,1,5,C00,1620
0702474924,1,01,1,4,B03,1250
0702474924,1,01,1,4,B11,150
0702476921,1,01,1,5,C00,39900
0702476921,1,01,1,5,C02,4200
0702476921,1,01,1,5,C06,11400
0702476921,1,01,1,5,C08,18000
0702476921,1,01,1,5,C10,300
0702476921,1,01,1,5,C13,6000
0702478301,1,01,1,4,B10,1800
0702478301,1,01,1,4,B02,3000
0702478301,1,01,1,4,B00,10800
0702478301,1,01,1,4,B11,6000
0702478813,1,01,1,4,B00,16200
0702478813,1,01,1,4,B07,3200
0702478813,1,01,1,4,B10,1600
0702478813,1,01,1,4,B11,5000
0702478813,1,01,1,4,B15,6400
0702478817,1,01,2,4,B10,500
0702478817,1,01,2,4,B06,4300
0702478817,1,01,2,4,B00,5300
0702478817,1,01,2,4,B11,500
0702479021,1,02,1,5,C00,1700
0702479021,1,02,1,5,C08,1200
0702479021,1,02,1,5,C07,500
0702479024,1,02,1,5,C08,2800
0702479024,1,02,1,5,C00,3050
0702479024,1,02,1,5,C07,250
0702479510,1,02,1,5,C08,2400
0702479510,1,02,1,5,C00,2400
0702480019,1,02,1,5,C08,380
0702480019,1,02,1,5,C10,180
0702480019,1,02,1,5,C00,560
0702481701,1,01,1,4,B00,11200
0702481701,1,01,1,4,B03,6000
0702481701,1,01,1,4,B07,4000
0702481701,1,01,1,4,B10,1200
0702481702,1,01,1,4,B10,800
0702481702,1,01,1,4,B00,12100
0702481702,1,01,1,4,B03,6300
0702481702,1,01,1,4,B07,5000
0702481705,1,02,1,4,B05,9600
0702481705,1,02,1,4,B00,17600
0702481705,1,02,1,4,B07,2000
0702481705,1,02,1,4,B11,2000
0702481705,1,02,1,4,B10,4000
0702481706,1,01,1,4,B00,22800
0702481706,1,01,1,4,B06,4800
0702481706,1,01,1,4,B07,8000
0702481706,1,01,1,4,B10,6000
0702481706,1,01,1,4,B11,4000
0702489804,1,01,1,4,B10,2500
0702489804,1,01,1,4,B11,1500
0702489804,1,01,1,4,B00,4000
0702490005,1,04,1,4,B11,7000
0702490005,1,04,1,4,B00,17000
0702490005,1,04,1,4,B10,5000
0702490005,1,04,1,4,B07,5000
0702491404,1,01,1,4,B10,200
0702491404,1,01,1,4,B00,200
0702493301,1,01,1,5,C00,140
0702493301,1,01,1,5,C08,140
0702494502,1,01,2,4,B15,90000
0702494502,1,01,2,4,B00,102000
0702494502,1,01,2,4,B10,8000
0702494502,1,01,2,4,B11,1000
0702494502,1,01,2,4,B03,3000
0702496921,1,01,1,4,B03,200
0702496921,1,01,1,4,B00,200
0702497022,1,02,2,5,C08,3600
0702497022,1,02,2,5,C00,3600
0702497510,1,01,1,4,B03,300
0702497510,1,01,1,4,B00,2200
0702497510,1,01,1,4,B10,600
0702497510,1,01,1,4,B07,600
0702497510,1,01,1,4,B11,700
0702498001,1,01,1,5,C10,120
0702498001,1,01,1,5,C08,480
0702498001,1,01,1,5,C00,600
0702498003,1,02,1,5,C10,400
0702498003,1,02,1,5,C00,3300
0702498003,1,02,1,5,C08,2900
0702500702,1,01,1,5,C00,2160
0702500702,1,01,1,5,C08,2160
0702513006,1,01,1,5,C00,1500
0702513006,1,01,1,5,C08,1500
0702516304,1,01,1,5,C00,600
0702516304,1,01,1,5,C10,200
0702516304,1,01,1,5,C08,400
0702518201,1,04,1,5,C00,400
0702518201,1,04,1,5,C08,400
0702518201,1,01,1,4,B00,1520
0702518201,1,01,1,4,B10,500
0702518201,1,01,1,4,B11,300
0702518201,1,01,1,4,B15,720
0702518201,1,03,1,4,B11,300
0702518201,1,03,1,4,B00,1900
0702518201,1,03,1,4,B03,350
0702518201,1,03,1,4,B10,1250
0702518203,1,01,1,4,B00,450
0702518203,1,01,1,4,B11,450
0702518204,1,02,1,4,B00,3900
0702518204,1,02,1,4,B07,1500
0702518204,1,02,1,4,B10,600
0702518204,1,02,1,4,B11,1800
0702518205,1,01,2,4,B11,100
0702518205,1,01,2,4,B00,100
0702518206,1,01,1,4,B10,1600
0702518206,1,01,1,4,B00,2450
0702518206,1,01,1,4,B03,500
0702518206,1,01,1,4,B11,350
0702518206,1,03,1,4,B00,2100
0702518206,1,03,1,4,B10,1800
0702518206,1,03,1,4,B11,300
0702518407,1,02,1,5,C00,1200
0702518407,1,02,1,5,C08,1000
0702518407,1,02,1,5,C10,200
0702518408,1,01,1,4,B11,1200
0702518408,1,01,1,4,B10,1800
0702518408,1,01,1,4,B00,3000
0702518410,1,01,1,4,B11,2000
0702518410,1,01,1,4,B10,1000
0702518410,1,01,1,4,B00,3000
0702518410,1,02,1,5,C00,500
0702518410,1,02,1,5,C08,500
0702518412,1,01,1,4,B10,480
0702518412,1,01,1,4,B11,1000
0702518412,1,01,1,4,B00,1480
0702518713,1,02,1,5,C00,2400
0702518713,1,02,1,5,C10,200
0702518713,1,02,1,5,C08,2200
0702518714,1,02,2,5,C00,1100
0702518714,1,01,1,4,B11,400
0702518714,1,02,2,5,C08,1100
0702518714,1,01,1,4,B00,1740
0702518714,1,01,1,4,B10,1340
0702518716,1,01,1,5,C08,1200
0702518716,1,01,1,5,C10,160
0702518716,1,03,1,4,B00,400
0702518716,1,03,1,4,B11,400
0702518716,1,01,1,5,C00,1360
0702518717,1,02,2,5,C08,850
0702518717,1,02,2,5,C00,850
0702518718,1,01,2,5,C00,1300
0702518718,1,01,2,5,C08,1000
0702518718,1,01,2,5,C10,300
0702518919,1,01,1,4,B11,500
0702518919,1,01,1,4,B00,500
0702518920,1,01,1,4,B11,800
0702518920,1,01,1,4,B15,3000
0702518920,1,01,1,4,B10,1000
0702518920,1,01,1,4,B00,4800
0702518921,1,01,1,4,B10,1000
0702518921,1,01,1,4,B00,1600
0702518921,1,01,1,4,B11,600
0702518922,1,01,1,4,B10,700
0702518922,1,01,1,4,B11,400
0702518922,1,01,1,4,B00,1100
0702518924,1,01,1,4,B00,300
0702518924,1,01,1,4,B11,300
0702520022,1,01,1,5,C00,1500
0702520022,1,01,1,5,C08,1400
0702520022,1,01,1,5,C10,100
0702520406,1,01,1,5,C08,120000
0702520406,1,01,1,5,C19,20000
0702520406,1,01,1,5,C06,4500
0702520406,1,01,1,5,C05,15000
0702520406,1,01,1,5,C00,173100
0702520406,1,01,1,5,C03,13600
0702520814,1,02,2,4,B00,100
0702520814,1,02,2,4,B07,100
0702520818,1,02,1,5,C07,200
0702520818,1,02,1,5,C08,19000
0702520818,1,02,1,5,C10,270
0702520818,1,02,1,5,C00,19470
0702521019,1,01,1,4,B00,50
0702521019,1,01,1,4,B21,50
0702521020,1,04,1,5,C00,1000
0702521020,1,04,1,5,C08,1000
0702521020,1,03,1,4,B11,320
0702521020,1,03,1,4,B06,1000
0702521020,1,03,1,4,B00,1320
0702521021,1,01,1,4,B04,1200
0702521021,1,01,1,4,B11,300
0702521021,1,01,1,4,B21,420
0702521021,1,04,1,5,C00,500
0702521021,1,04,1,5,C08,500
0702521021,1,01,1,4,B00,1920
0702521022,1,01,1,4,B11,1400
0702521022,1,01,1,4,B21,80
0702521022,1,01,1,5,C00,710
0702521022,1,01,1,5,C07,550
0702521022,1,01,1,5,C10,160
0702521022,1,01,1,4,B10,900
0702521022,1,01,1,4,B00,4880
0702521022,1,01,1,4,B03,2500
0702521023,1,01,1,4,B00,3600
0702521023,1,01,1,4,B04,600
0702521023,1,01,1,4,B10,2000
0702521023,1,01,1,4,B11,1000
0702521024,1,02,1,5,C19,150
0702521024,1,01,1,4,B00,4000
0702521024,1,01,1,4,B06,3600
0702521024,1,01,1,4,B10,400
0702521024,1,02,1,5,C00,550
0702521024,1,02,1,5,C08,200
0702521024,1,02,1,5,C10,200
0702521301,1,01,2,4,B10,1000
0702521301,1,02,2,5,C10,35
0702521301,1,02,2,5,C08,180
0702521301,1,02,2,5,C00,215
0702521301,1,01,2,4,B15,2000
0702521301,1,01,2,4,B11,700
0702521301,1,01,2,4,B00,3700
0702521302,1,01,1,5,C08,1200
0702521302,1,01,1,5,C00,1200
0702521302,1,01,1,4,B11,3200
0702521302,1,01,1,4,B10,3600
0702521302,1,01,1,4,B00,8800
0702521302,1,01,1,4,B06,2000
0702521303,1,01,1,4,B00,1620
0702521303,1,01,1,4,B10,300
0702521303,1,01,1,4,B11,1280
0702521303,1,01,1,4,B21,40
0702521303,1,01,1,5,C00,1296
0702521303,1,01,1,5,C07,200
0702521303,1,01,1,5,C08,696
0702521303,1,01,1,5,C10,400
0702521304,1,02,2,5,C00,500
0702521304,1,01,1,4,B11,2000
0702521304,1,01,1,4,B10,2000
0702521304,1,01,1,4,B03,1500
0702521304,1,02,2,5,C10,200
0702521304,1,02,2,5,C08,300
0702521304,1,01,1,4,B00,5500
0702521507,1,01,1,4,B11,800
0702521507,1,01,1,4,B10,2000
0702521507,1,01,1,4,B06,500
0702521507,1,01,1,4,B00,3300
0702521508,1,01,2,5,C10,400
0702521508,1,01,2,5,C08,3500
0702521508,1,01,2,5,C00,3900
0702521509,1,02,1,5,C10,450
0702521509,1,02,1,5,C08,1500
0702521509,1,01,2,5,C08,2400
0702521509,1,01,2,5,C12,850
0702521509,1,02,1,5,C00,1950
0702521509,1,01,2,5,C06,500
0702521509,1,01,2,5,C01,1200
0702521509,1,01,2,5,C00,4950
0702521509,1,01,1,4,B15,5000
0702521509,1,01,1,4,B11,1500
0702521509,1,01,1,4,B10,3000
0702521509,1,01,1,4,B06,1200
0702521509,1,01,1,4,B00,10700
0702521510,1,02,1,5,C08,1500
0702521510,1,01,1,4,B00,7300
0702521510,1,01,1,4,B06,1000
0702521510,1,01,1,4,B10,3000
0702521510,1,01,1,4,B11,800
0702521510,1,01,1,4,B15,2500
0702521510,1,02,1,5,C00,2000
0702521510,1,02,1,5,C10,500
0702521511,1,02,1,5,C10,400
0702521511,1,02,1,5,C08,1000
0702521511,1,02,1,5,C07,900
0702521511,1,02,1,5,C00,2300
0702521511,1,01,1,4,B03,1000
0702521511,1,01,1,4,B11,1500
0702521511,1,01,1,4,B10,2500
0702521511,1,01,1,4,B00,9000
0702521511,1,01,1,4,B15,4000
0702521512,1,02,2,5,C00,950
0702521512,1,01,1,4,B11,2000
0702521512,1,01,1,4,B15,3000
0702521512,1,02,2,5,C08,600
0702521512,1,01,1,4,B00,11000
0702521512,1,01,1,4,B03,1000
0702521512,1,01,1,4,B10,5000
0702521512,1,02,2,5,C10,350
0702521713,1,03,1,4,B00,6920
0702521713,1,03,1,4,B06,3000
0702521713,1,03,1,4,B10,3200
0702521713,1,03,1,4,B11,720
0702521716,1,01,1,5,C08,3000
0702521716,1,01,1,5,C00,3000
0702521717,1,01,1,4,B00,21450
0702521717,1,02,1,5,C00,500
0702521717,1,01,1,4,B15,5000
0702521717,1,01,1,4,B11,4100
0702521717,1,01,1,4,B10,3150
0702521717,1,01,1,4,B06,5000
0702521717,1,02,1,5,C08,500
0702521717,1,01,1,4,B01,2000
0702521717,1,01,1,4,B02,1700
0702521717,1,01,1,4,B03,500
0702521718,1,02,1,5,C00,1200
0702521718,1,01,1,4,B15,1000
0702521718,1,01,1,4,B11,2000
0702521718,1,01,1,4,B10,2900
0702521718,1,01,1,4,B00,5900
0702521718,1,02,1,5,C08,1200
0702532603,1,03,1,5,C08,400
0702532603,1,03,1,5,C00,670
0702532603,1,03,1,5,C19,200
0702532603,1,03,1,5,C10,70
0702536701,1,01,1,4,B11,1500
0702536701,1,01,1,4,B10,6500
0702536701,1,01,1,4,B06,4200
0702536701,1,01,1,4,B00,17200
0702536701,1,01,1,4,B15,5000
0702536705,1,02,2,4,B00,9490
0702536705,1,02,2,4,B02,1250
0702536705,1,02,2,4,B15,6000
0702536705,1,02,2,4,B11,390
0702536705,1,02,2,4,B07,1000
0702536705,1,02,2,4,B06,750
0702536705,1,02,2,4,B03,100
0702569404,1,02,1,4,B00,250
0702569404,1,02,1,4,B11,250
0702569406,1,02,1,4,B11,160
0702569406,1,02,1,4,B10,600
0702569406,1,02,1,4,B00,760
0712571614,1,02,1,5,C08,800
0712571614,1,02,1,5,C00,800
0712571615,1,02,1,5,C08,960
0712571615,1,02,1,5,C00,960
0712571618,1,01,1,4,B15,4000
0712571618,1,01,1,4,B03,2000
0712571618,1,01,1,4,B00,6340
0712571618,1,01,1,4,B21,340
0712572021,1,01,1,5,C08,1272
0712572021,1,01,1,5,C00,1272
0712572023,1,01,1,4,B00,52400
0712572023,1,01,1,4,B03,2000
0712572023,1,01,1,4,B06,2400
0712572023,1,01,1,4,B15,48000
0712572023,1,01,1,5,C00,26000
0712572023,1,01,1,5,C06,2000
0712572023,1,01,1,5,C10,6000
0712572023,1,01,1,5,C08,18000
0712572607,1,01,1,4,B00,4600
0712572607,1,01,1,5,C08,4800
0712572607,1,01,1,5,C00,4835
0712572607,1,01,1,4,B15,4500
0712572607,1,01,1,5,C19,35
0712572607,1,01,1,4,B06,100
0712572609,1,02,2,7,D00,2500
0712572609,1,02,2,7,D13,2500
0712572609,1,01,1,4,B03,100
0712572609,1,02,1,4,B00,2500
0712572609,1,02,1,4,B15,2500
0712572609,1,01,1,4,B00,100
0712572612,1,02,1,5,C08,300
0712572612,1,02,1,5,C07,1200
0712572612,1,02,1,5,C00,1500
0712572817,1,01,1,4,B00,59400
0712572817,1,01,1,4,B15,53600
0712572817,1,01,1,4,B11,1800
0712572817,1,01,1,4,B03,4000
0712573303,1,01,1,4,B11,1000
0712573303,1,01,1,4,B10,1800
0712573303,1,01,1,4,B07,6000
0712573303,1,01,1,4,B03,500
0712573303,1,01,1,4,B02,3000
0712573303,1,01,1,4,B00,12300
0712573717,1,01,1,4,B07,2000
0712573717,1,01,1,4,B00,5000
0712573717,1,01,1,4,B10,1500
0712573717,1,01,1,4,B11,1500
0712575920,1,01,1,5,C00,258000
0712575920,1,01,1,5,C09,3000
0712575920,1,01,1,5,C10,5000
0712575920,1,01,1,5,C13,200000
0712575920,1,01,1,5,C08,50000
0712576204,1,01,1,4,B15,3600
0712576204,1,01,1,4,B10,700
0712576204,1,01,1,4,B09,1000
0712576204,1,01,1,4,B03,2500
0712576204,1,01,1,4,B01,5000
0712576204,1,01,1,4,B02,4000
0712576204,1,01,1,4,B00,16800
0712576206,1,01,1,4,B03,350
0712576206,1,01,1,4,B00,32100
0712576206,1,01,1,5,C10,300
0712576206,1,01,1,5,C08,2000
0712576206,1,01,1,5,C00,2300
0712576206,1,01,1,4,B15,2800
0712576206,1,01,1,4,B06,15000
0712576206,1,01,1,4,B07,7500
0712576206,1,01,1,4,B10,1250
0712576206,1,01,1,4,B11,1200
0712576206,1,01,1,4,B04,4000
0712576718,1,02,1,4,B00,23300
0712576718,1,02,1,4,B01,3500
0712576718,1,02,1,4,B02,2500
0712576718,1,02,1,4,B15,5800
0712576718,1,02,1,4,B07,2500
0712576718,1,02,1,4,B03,1500
0712576718,1,02,1,4,B11,4000
0712576718,1,02,1,4,B10,3500
0712577019,1,01,1,4,B10,5520
0712577019,1,01,1,4,B11,3040
0712577019,1,01,1,4,B00,8560
0712577020,1,01,1,4,B11,600
0712577020,1,01,1,4,B00,4400
0712577020,1,01,1,4,B07,2000
0712577020,1,01,1,4,B10,1800
0712577302,1,02,1,5,C10,800
0712577302,1,02,1,5,C08,1400
0712577302,1,02,1,5,C07,7200
0712577302,1,02,1,5,C00,9400
0712577303,1,02,1,4,B00,2350
0712577303,1,02,1,4,B07,1350
0712577303,1,02,1,4,B11,1000
0712577303,1,02,1,5,C00,280
0712577303,1,02,1,5,C10,280
0712577304,1,02,2,4,B03,36
0712577304,1,02,2,4,B10,520
0712577304,1,02,2,4,B11,800
0712577304,1,02,2,4,B00,1356
0712577306,1,01,2,4,B07,2000
0712577306,1,01,2,4,B00,3500
0712577306,1,01,2,4,B11,1500
0712577508,1,02,1,4,B03,500
0712577508,1,02,1,4,B10,1000
0712577508,1,02,1,4,B00,3330
0712577508,1,02,1,4,B11,300
0712577508,1,02,1,4,B15,1500
0712577508,1,02,1,4,B21,30
0712577509,1,01,2,4,B21,400
0712577509,1,01,2,4,B00,700
0712577509,1,01,2,4,B03,300
0712577511,1,02,1,5,C00,5280
0712577511,1,02,1,5,C07,1400
0712577511,1,02,1,5,C08,1920
0712577511,1,02,1,5,C10,460
0712577511,1,02,1,5,C19,1500
0712577813,2,01,1,4,B11,3000
0712577813,2,01,1,4,B10,4000
0712577813,3,01,1,4,B00,16500
0712577813,3,01,1,4,B03,3000
0712577813,3,01,1,4,B07,3500
0712577813,3,01,1,4,B10,4000
0712577813,3,01,1,4,B11,3000
0712577813,3,01,1,4,B15,3000
0712577813,2,01,1,4,B07,5000
0712577813,2,01,1,4,B03,3500
0712577813,2,01,1,4,B00,18500
0712577813,1,01,1,4,B15,4500
0712577813,1,01,1,4,B11,4000
0712577813,1,01,1,4,B10,8000
0712577813,1,01,1,4,B07,10000
0712577813,1,01,1,4,B03,5950
0712577813,1,01,1,4,B00,32450
0712577813,2,01,1,4,B15,3000
0712578802,1,01,2,4,B11,1050
0712578802,1,01,2,4,B15,1350
0712578802,1,01,2,4,B03,1000
0712578802,1,01,2,4,B00,3400
0712578805,1,03,2,4,B10,1000
0712578805,1,03,2,4,B00,1300
0712578805,1,03,2,4,B11,300
0712578806,1,02,1,4,B03,1000
0712578806,1,02,1,4,B07,10000
0712578806,1,02,1,4,B09,4000
0712578806,1,02,1,4,B10,2600
0712578806,1,01,1,5,C00,1260
0712578806,1,02,1,4,B21,1000
0712578806,1,02,1,4,B00,21600
0712578806,1,01,1,5,C08,900
0712578806,1,01,1,5,C07,360
0712578806,1,02,1,4,B11,3000
0712579201,1,02,1,5,C00,420
0712579201,1,02,1,5,C10,420
